location,Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,raw_longitude,longitude,latitude,CTDPRS_T_VALUE_SENSOR [dbar],QV:SEADATANET,depth,QV:SEADATANET,Y_D_CONC_BOTTLE [pmol/kg],STANDARD_DEV,QV:SEADATANET,Y_D_CONC_FISH [pmol/kg],QV:SEADATANET,La,STANDARD_DEV,QV:SEADATANET,La_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,La_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,La_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce,STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr,STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd,STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm,STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu,STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd,STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb,STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy,STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho,STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er,STANDARD_DEV,QV:SEADATANET,Er_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm,STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb,STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu,STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,QV:ODV:SAMPLE
GA03Station 11,GA03,Station 11,B,2011-11-22T08:37:00,299.21899,-60.78101,30.8203,353.2,0,350.7,0,137.899994,,1,,9,16.1,,1,,,9,,,9,,,9,7.3,,1,,,9,,,9,,,9,3.31,,1,,,9,,,9,,,9,15.2,,1,,,9,,,9,,,9,3.21,,1,,,9,,,9,,,9,0.86,,1,,,9,,,9,,,9,4.95,,1,,,9,,,9,,,9,0.793,,1,,,9,,,9,,,9,5.9,,1,,,9,,,9,,,9,1.49,,1,,,9,,,9,,,9,4.85,,1,,,9,,,9,,,9,0.661,,1,,,9,,,9,,,9,4.17,,1,,,9,,,9,,,9,0.663,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2011-11-22T08:37:00,299.21899,-60.78101,30.8203,423.6,0,420.5,0,135.5,,1,,9,16.6,,1,,,9,,,9,,,9,7.03,,1,,,9,,,9,,,9,3.36,,1,,,9,,,9,,,9,15.2,,1,,,9,,,9,,,9,3.24,,1,,,9,,,9,,,9,0.87,,1,,,9,,,9,,,9,4.89,,1,,,9,,,9,,,9,0.799,,1,,,9,,,9,,,9,5.85,,1,,,9,,,9,,,9,1.48,,1,,,9,,,9,,,9,4.79,,1,,,9,,,9,,,9,0.656,,1,,,9,,,9,,,9,4.16,,1,,,9,,,9,,,9,0.651,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2011-11-22T08:37:00,299.21899,-60.78101,30.8203,535.5,0,531.5,0,137.600006,,1,,9,18.6,,1,,,9,,,9,,,9,6.11,,1,,,9,,,9,,,9,3.59,,1,,,9,,,9,,,9,16.5,,1,,,9,,,9,,,9,3.34,,1,,,9,,,9,,,9,0.92,,1,,,9,,,9,,,9,4.99,,1,,,9,,,9,,,9,0.799,,1,,,9,,,9,,,9,5.89,,1,,,9,,,9,,,9,1.48,,1,,,9,,,9,,,9,4.78,,1,,,9,,,9,,,9,0.669,,1,,,9,,,9,,,9,4.27,,1,,,9,,,9,,,9,0.66,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2011-11-22T08:37:00,299.21899,-60.78101,30.8203,671.5,0,666.2,0,136.699997,,1,,9,20.9,,1,,,9,,,9,,,9,4.4,,1,,,9,,,9,,,9,3.87,,1,,,9,,,9,,,9,17.4,,1,,,9,,,9,,,9,3.54,,1,,,9,,,9,,,9,0.92,,1,,,9,,,9,,,9,5.04,,1,,,9,,,9,,,9,0.797,,1,,,9,,,9,,,9,5.78,,1,,,9,,,9,,,9,1.45,,1,,,9,,,9,,,9,4.76,,1,,,9,,,9,,,9,0.666,,1,,,9,,,9,,,9,4.23,,1,,,9,,,9,,,9,0.67,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2011-11-22T08:37:00,299.21899,-60.78101,30.8203,807.5,0,800.8,0,137.199997,,1,,9,22.9,,1,,,9,,,9,,,9,3.79,,1,,,9,,,9,,,9,4.08,,1,,,9,,,9,,,9,18.1,,1,,,9,,,9,,,9,3.55,,1,,,9,,,9,,,9,0.91,,1,,,9,,,9,,,9,5,,1,,,9,,,9,,,9,0.774,,1,,,9,,,9,,,9,5.57,,1,,,9,,,9,,,9,1.43,,1,,,9,,,9,,,9,4.66,,1,,,9,,,9,,,9,0.65,,1,,,9,,,9,,,9,4.31,,1,,,9,,,9,,,9,0.708,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2011-11-22T08:37:00,299.21899,-60.78101,30.8203,1009.6,0,1000.6,0,142.5,,1,,9,24.299999,,1,,,9,,,9,,,9,4.56,,1,,,9,,,9,,,9,4.19,,1,,,9,,,9,,,9,18.299999,,1,,,9,,,9,,,9,3.49,,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,5,,1,,,9,,,9,,,9,0.77,,1,,,9,,,9,,,9,5.74,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.91,,1,,,9,,,9,,,9,0.693,,1,,,9,,,9,,,9,4.65,,1,,,9,,,9,,,9,0.763,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,41.3,0,41,0,133.050003,,1,,9,14.55,,1,,,9,,,9,,,9,15.06,,1,,,9,,,9,,,9,3.28,,1,,,9,,,9,,,9,14.6,,1,,,9,,,9,,,9,3.15,,1,,,9,,,9,,,9,0.84,,1,,,9,,,9,,,9,4.71,,1,,,9,,,9,,,9,0.775,,1,,,9,,,9,,,9,5.72,,1,,,9,,,9,,,9,1.43,,1,,,9,,,9,,,9,4.65,,1,,,9,,,9,,,9,0.645,,1,,,9,,,9,,,9,4.06,,1,,,9,,,9,,,9,0.638,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,66.3,0,65.9,0,129.600006,,1,,9,13.4,,1,,,9,,,9,,,9,10.85,,1,,,9,,,9,,,9,2.81,,1,,,9,,,9,,,9,12.7,,1,,,9,,,9,,,9,2.59,,1,,,9,,,9,,,9,0.75,,1,,,9,,,9,,,9,4.25,,1,,,9,,,9,,,9,0.7,,1,,,9,,,9,,,9,5.23,,1,,,9,,,9,,,9,1.35,,1,,,9,,,9,,,9,4.49,,1,,,9,,,9,,,9,0.612,,1,,,9,,,9,,,9,3.84,,1,,,9,,,9,,,9,0.614,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,100.5,0,99.8,0,135.449997,,1,,9,14.85,,1,,,9,,,9,,,9,15.17,,1,,,9,,,9,,,9,3.26,,1,,,9,,,9,,,9,14.9,,1,,,9,,,9,,,9,3.17,,1,,,9,,,9,,,9,0.83,,1,,,9,,,9,,,9,4.71,,1,,,9,,,9,,,9,0.775,,1,,,9,,,9,,,9,5.65,,1,,,9,,,9,,,9,1.43,,1,,,9,,,9,,,9,4.66,,1,,,9,,,9,,,9,0.65,,1,,,9,,,9,,,9,4,,1,,,9,,,9,,,9,0.621,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,138.3,0,137.4,0,134.199997,,1,,9,14.15,,1,,,9,,,9,,,9,8.32,,1,,,9,,,9,,,9,2.94,,1,,,9,,,9,,,9,13.3,,1,,,9,,,9,,,9,2.89,,1,,,9,,,9,,,9,0.78,,1,,,9,,,9,,,9,4.48,,1,,,9,,,9,,,9,0.753,,1,,,9,,,9,,,9,5.61,,1,,,9,,,9,,,9,1.41,,1,,,9,,,9,,,9,4.65,,1,,,9,,,9,,,9,0.643,,1,,,9,,,9,,,9,4.04,,1,,,9,,,9,,,9,0.643,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,188.9,0,187.6,0,138.300003,,1,,9,15.45,,1,,,9,,,9,,,9,8.18,,1,,,9,,,9,,,9,3.28,,1,,,9,,,9,,,9,14.9,,1,,,9,,,9,,,9,3.18,,1,,,9,,,9,,,9,0.85,,1,,,9,,,9,,,9,4.87,,1,,,9,,,9,,,9,0.791,,1,,,9,,,9,,,9,5.83,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.9,,1,,,9,,,9,,,9,0.653,,1,,,9,,,9,,,9,4.13,,1,,,9,,,9,,,9,0.668,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,239.6,0,237.9,0,139.050003,,1,,9,15.5,,1,,,9,,,9,,,9,7.65,,1,,,9,,,9,,,9,3.28,,1,,,9,,,9,,,9,15.1,,1,,,9,,,9,,,9,3.18,,1,,,9,,,9,,,9,0.88,,1,,,9,,,9,,,9,4.89,,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,5.88,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.79,,1,,,9,,,9,,,9,0.661,,1,,,9,,,9,,,9,4.25,,1,,,9,,,9,,,9,0.666,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,288.6,0,286.6,0,139.050003,,1,,9,15.8,,1,,,9,,,9,,,9,7.58,,1,,,9,,,9,,,9,3.32,,1,,,9,,,9,,,9,15.2,,1,,,9,,,9,,,9,3.23,,1,,,9,,,9,,,9,0.89,,1,,,9,,,9,,,9,4.85,,1,,,9,,,9,,,9,0.815,,1,,,9,,,9,,,9,5.91,,1,,,9,,,9,,,9,1.48,,1,,,9,,,9,,,9,4.9,,1,,,9,,,9,,,9,0.665,,1,,,9,,,9,,,9,4.15,,1,,,9,,,9,,,9,0.663,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,353.6,0,351.1,0,138.5,,1,,9,16.25,,1,,,9,,,9,,,9,7.34,,1,,,9,,,9,,,9,3.39,,1,,,9,,,9,,,9,15.3,,1,,,9,,,9,,,9,3.27,,1,,,9,,,9,,,9,0.89,,1,,,9,,,9,,,9,4.88,,1,,,9,,,9,,,9,0.811,,1,,,9,,,9,,,9,5.92,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.93,,1,,,9,,,9,,,9,0.672,,1,,,9,,,9,,,9,4.12,,1,,,9,,,9,,,9,0.667,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,424.5,0,421.4,0,138.5,,1,,9,16.75,,1,,,9,,,9,,,9,6.82,,1,,,9,,,9,,,9,3.46,,1,,,9,,,9,,,9,15.7,,1,,,9,,,9,,,9,3.35,,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,5,,1,,,9,,,9,,,9,0.799,,1,,,9,,,9,,,9,5.89,,1,,,9,,,9,,,9,1.49,,1,,,9,,,9,,,9,4.92,,1,,,9,,,9,,,9,0.673,,1,,,9,,,9,,,9,4.22,,1,,,9,,,9,,,9,0.677,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,507.3,0,503.5,0,140.399994,,1,,9,18.700001,,1,,,9,,,9,,,9,5.98,,1,,,9,,,9,,,9,3.67,,1,,,9,,,9,,,9,16.700001,,1,,,9,,,9,,,9,3.44,,1,,,9,,,9,,,9,0.91,,1,,,9,,,9,,,9,5.11,,1,,,9,,,9,,,9,0.818,,1,,,9,,,9,,,9,6.01,,1,,,9,,,9,,,9,1.49,,1,,,9,,,9,,,9,4.88,,1,,,9,,,9,,,9,0.679,,1,,,9,,,9,,,9,4.24,,1,,,9,,,9,,,9,0.678,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,672.7,0,667.4,0,138.25,,1,,9,20.9,,1,,,9,,,9,,,9,4.04,,1,,,9,,,9,,,9,3.96,,1,,,9,,,9,,,9,17.6,,1,,,9,,,9,,,9,3.52,,1,,,9,,,9,,,9,0.94,,1,,,9,,,9,,,9,5.07,,1,,,9,,,9,,,9,0.801,,1,,,9,,,9,,,9,5.79,,1,,,9,,,9,,,9,1.45,,1,,,9,,,9,,,9,4.81,,1,,,9,,,9,,,9,0.669,,1,,,9,,,9,,,9,4.29,,1,,,9,,,9,,,9,0.701,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,758.8,0,752.7,0,138.050003,,1,,9,21.9,,1,,,9,,,9,,,9,3.46,,1,,,9,,,9,,,9,4.02,,1,,,9,,,9,,,9,18,,1,,,9,,,9,,,9,3.57,,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,4.96,,1,,,9,,,9,,,9,0.763,,1,,,9,,,9,,,9,5.6,,1,,,9,,,9,,,9,1.42,,1,,,9,,,9,,,9,4.76,,1,,,9,,,9,,,9,0.673,,1,,,9,,,9,,,9,4.26,,1,,,9,,,9,,,9,0.714,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,882.9,0,874.1,0,135.75,,1,,9,22.4,,1,,,9,,,9,,,9,3.35,,1,,,9,,,9,,,9,4.05,,1,,,9,,,9,,,9,18,,1,,,9,,,9,,,9,3.55,,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,4.85,,1,,,9,,,9,,,9,0.756,,1,,,9,,,9,,,9,5.58,,1,,,9,,,9,,,9,1.43,,1,,,9,,,9,,,9,4.68,,1,,,9,,,9,,,9,0.671,,1,,,9,,,9,,,9,4.43,,1,,,9,,,9,,,9,0.729,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1008.8,0,998.5,0,136.5,,1,,9,22.75,,1,,,9,,,9,,,9,3.63,,1,,,9,,,9,,,9,3.96,,1,,,9,,,9,,,9,17.5,,1,,,9,,,9,,,9,3.35,,1,,,9,,,9,,,9,0.86,,1,,,9,,,9,,,9,4.81,,1,,,9,,,9,,,9,0.745,,1,,,9,,,9,,,9,5.54,,1,,,9,,,9,,,9,1.43,,1,,,9,,,9,,,9,4.76,,1,,,9,,,9,,,9,0.672,,1,,,9,,,9,,,9,4.49,,1,,,9,,,9,,,9,0.741,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1110.3,0,1098.8,0,138.600006,,1,,9,23,,1,,,9,,,9,,,9,3.6,,1,,,9,,,9,,,9,4.04,,1,,,9,,,9,,,9,17.799999,,1,,,9,,,9,,,9,3.42,,1,,,9,,,9,,,9,0.88,,1,,,9,,,9,,,9,4.87,,1,,,9,,,9,,,9,0.765,,1,,,9,,,9,,,9,5.67,,1,,,9,,,9,,,9,1.46,,1,,,9,,,9,,,9,4.84,,1,,,9,,,9,,,9,0.692,,1,,,9,,,9,,,9,4.62,,1,,,9,,,9,,,9,0.755,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1212.2,0,1199.4,0,137.949997,,1,,9,22.75,,1,,,9,,,9,,,9,3.63,,1,,,9,,,9,,,9,3.97,,1,,,9,,,9,,,9,17.4,,1,,,9,,,9,,,9,3.36,,1,,,9,,,9,,,9,0.88,,1,,,9,,,9,,,9,4.86,,1,,,9,,,9,,,9,0.764,,1,,,9,,,9,,,9,5.67,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.94,,1,,,9,,,9,,,9,0.698,,1,,,9,,,9,,,9,4.63,,1,,,9,,,9,,,9,0.769,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1363.8,0,1348.9,0,138.149994,,1,,9,22.85,,1,,,9,,,9,,,9,4.16,,1,,,9,,,9,,,9,3.99,,1,,,9,,,9,,,9,17.5,,1,,,9,,,9,,,9,3.37,,1,,,9,,,9,,,9,0.86,,1,,,9,,,9,,,9,4.88,,1,,,9,,,9,,,9,0.767,,1,,,9,,,9,,,9,5.68,,1,,,9,,,9,,,9,1.48,,1,,,9,,,9,,,9,4.87,,1,,,9,,,9,,,9,0.703,,1,,,9,,,9,,,9,4.66,,1,,,9,,,9,,,9,0.765,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1515.9,0,1498.9,0,139,,1,,9,23.35,,1,,,9,,,9,,,9,3.81,,1,,,9,,,9,,,9,3.9,,1,,,9,,,9,,,9,17.299999,,1,,,9,,,9,,,9,3.3,,1,,,9,,,9,,,9,0.87,,1,,,9,,,9,,,9,4.81,,1,,,9,,,9,,,9,0.755,,1,,,9,,,9,,,9,5.68,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.88,,1,,,9,,,9,,,9,0.684,,1,,,9,,,9,,,9,4.64,,1,,,9,,,9,,,9,0.768,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1667.6,0,1648.2,0,139.949997,,1,,9,23.25,,1,,,9,,,9,,,9,4.6,,1,,,9,,,9,,,9,4.02,,1,,,9,,,9,,,9,17.700001,,1,,,9,,,9,,,9,3.36,,1,,,9,,,9,,,9,0.84,,1,,,9,,,9,,,9,4.86,,1,,,9,,,9,,,9,0.757,,1,,,9,,,9,,,9,5.72,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.88,,1,,,9,,,9,,,9,0.689,,1,,,9,,,9,,,9,4.68,,1,,,9,,,9,,,9,0.76,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1820.8,0,1799,0,137.050003,,1,,9,22.75,,1,,,9,,,9,,,9,4.35,,1,,,9,,,9,,,9,3.89,,1,,,9,,,9,,,9,17.1,,1,,,9,,,9,,,9,3.26,,1,,,9,,,9,,,9,0.84,,1,,,9,,,9,,,9,4.78,,1,,,9,,,9,,,9,0.739,,1,,,9,,,9,,,9,5.58,,1,,,9,,,9,,,9,1.45,,1,,,9,,,9,,,9,4.86,,1,,,9,,,9,,,9,0.696,,1,,,9,,,9,,,9,4.65,,1,,,9,,,9,,,9,0.77,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,1972,0,1947.7,0,137.850006,,1,,9,22.85,,1,,,9,,,9,,,9,4.21,,1,,,9,,,9,,,9,3.87,,1,,,9,,,9,,,9,17.200001,,1,,,9,,,9,,,9,3.28,,1,,,9,,,9,,,9,0.84,,1,,,9,,,9,,,9,4.78,,1,,,9,,,9,,,9,0.747,,1,,,9,,,9,,,9,5.67,,1,,,9,,,9,,,9,1.47,,1,,,9,,,9,,,9,4.89,,1,,,9,,,9,,,9,0.705,,1,,,9,,,9,,,9,4.72,,1,,,9,,,9,,,9,0.785,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,2125.2,0,2098.3,0,139.399994,,1,,9,23.15,,1,,,9,,,9,,,9,4.28,,1,,,9,,,9,,,9,3.93,,1,,,9,,,9,,,9,17.200001,,1,,,9,,,9,,,9,3.35,,1,,,9,,,9,,,9,0.86,,1,,,9,,,9,,,9,4.77,,1,,,9,,,9,,,9,0.742,,1,,,9,,,9,,,9,5.54,,1,,,9,,,9,,,9,1.46,,1,,,9,,,9,,,9,4.87,,1,,,9,,,9,,,9,0.701,,1,,,9,,,9,,,9,4.7,,1,,,9,,,9,,,9,0.78,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,2278.2,0,2248.5,0,137.350006,,1,,9,23.200001,,1,,,9,,,9,,,9,3.83,,1,,,9,,,9,,,9,3.89,,1,,,9,,,9,,,9,17.200001,,1,,,9,,,9,,,9,3.27,,1,,,9,,,9,,,9,0.86,,1,,,9,,,9,,,9,4.74,,1,,,9,,,9,,,9,0.744,,1,,,9,,,9,,,9,5.59,,1,,,9,,,9,,,9,1.46,,1,,,9,,,9,,,9,4.92,,1,,,9,,,9,,,9,0.705,,1,,,9,,,9,,,9,4.76,,1,,,9,,,9,,,9,0.792,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,2430.2,0,2397.7,0,139.199997,,1,,9,23.799999,,1,,,9,,,9,,,9,3.73,,1,,,9,,,9,,,9,3.95,,1,,,9,,,9,,,9,17.4,,1,,,9,,,9,,,9,3.31,,1,,,9,,,9,,,9,0.85,,1,,,9,,,9,,,9,4.82,,1,,,9,,,9,,,9,0.742,,1,,,9,,,9,,,9,5.64,,1,,,9,,,9,,,9,1.46,,1,,,9,,,9,,,9,4.95,,1,,,9,,,9,,,9,0.71,,1,,,9,,,9,,,9,4.77,,1,,,9,,,9,,,9,0.797,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,2584.8,0,2548.4,0,138.899994,,1,,9,24.200001,,1,,,9,,,9,,,9,4.25,,1,,,9,,,9,,,9,4.12,,1,,,9,,,9,,,9,18.1,,1,,,9,,,9,,,9,3.42,,1,,,9,,,9,,,9,0.89,,1,,,9,,,9,,,9,4.92,,1,,,9,,,9,,,9,0.758,,1,,,9,,,9,,,9,5.68,,1,,,9,,,9,,,9,1.48,,1,,,9,,,9,,,9,5.05,,1,,,9,,,9,,,9,0.726,,1,,,9,,,9,,,9,4.8,,1,,,9,,,9,,,9,0.818,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,2737.3,0,2697.8,0,141.899994,,1,,9,24.799999,,1,,,9,,,9,,,9,3.44,,1,,,9,,,9,,,9,4.13,,1,,,9,,,9,,,9,18.1,,1,,,9,,,9,,,9,3.44,,1,,,9,,,9,,,9,0.89,,1,,,9,,,9,,,9,4.94,,1,,,9,,,9,,,9,0.768,,1,,,9,,,9,,,9,5.7,,1,,,9,,,9,,,9,1.49,,1,,,9,,,9,,,9,5.04,,1,,,9,,,9,,,9,0.717,,1,,,9,,,9,,,9,4.84,,1,,,9,,,9,,,9,0.815,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,3042.9,0,2996.9,0,144.699997,,1,,9,26.549999,,1,,,9,,,9,,,9,3.64,,1,,,9,,,9,,,9,4.44,,1,,,9,,,9,,,9,19.6,,1,,,9,,,9,,,9,3.7,,1,,,9,,,9,,,9,0.95,,1,,,9,,,9,,,9,5.19,,1,,,9,,,9,,,9,0.811,,1,,,9,,,9,,,9,5.94,,1,,,9,,,9,,,9,1.54,,1,,,9,,,9,,,9,5.2,,1,,,9,,,9,,,9,0.738,,1,,,9,,,9,,,9,5,,1,,,9,,,9,,,9,0.859,,1,,,9,,,9,,,9,1
GA03Station 12,GA03,Station 12,B,2011-11-24T02:19:32,303.18311,-56.81689,29.7001,3348.2,0,3295.2,0,149.5,,1,,9,28.65,,1,,,9,,,9,,,9,3.79,,1,,,9,,,9,,,9,4.92,,1,,,9,,,9,,,9,21.4,,1,,,9,,,9,,,9,4,,1,,,9,,,9,,,9,1.04,,1,,,9,,,9,,,9,5.55,,1,,,9,,,9,,,9,0.852,,1,,,9,,,9,,,9,6.24,,1,,,9,,,9,,,9,1.6,,1,,,9,,,9,,,9,5.37,,1,,,9,,,9,,,9,0.766,,1,,,9,,,9,,,9,5.12,,1,,,9,,,9,,,9,0.865,,1,,,9,,,9,,,9,1
